Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
120400591,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Mauremys reevesii,Reeves's turtle,XM_039529353.1,XP_039385287.1,,model,,default-seq
120510620,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Passer montanus,Eurasian tree sparrow,XM_039726611.1,XP_039582545.1,,model,,default-seq
120608556,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pteropus giganteus,Indian flying fox,XM_039870451.1,XP_039726385.1,,model,,default-seq
120750223,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Hirundo rustica,Barn swallow,XM_040058603.1,XP_039914537.1,,model,,default-seq
120862491,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Oryx dammah,scimitar-horned oryx,XM_040238480.1,XP_040094414.1,,model,,default-seq
120937217,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Rana temporaria,common frog,XM_040350250.1,XP_040206184.1,,model,,default-seq
120998267,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Bufo bufo,common toad,XM_040428881.1,XP_040284815.1,,model,,default-seq
121029906,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Puma yagouaroundi,jaguarundi,XM_040474393.1,XP_040330327.1,,model,,default-seq
121068579,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Cygnus olor,mute swan,XM_040553862.1,XP_040409796.1,,model,,default-seq
121089942,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Falco naumanni,lesser kestrel,XM_040597762.1,XP_040453696.1,,model,,default-seq
121158820,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Ochotona curzoniae,black-lipped pika,XM_040983897.1,XP_040839831.1,,model,,default-seq
121341385,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Onychostruthus taczanowskii,white-rumped snowfinch,XM_041414846.1,XP_041270780.1,,model,,default-seq
121359218,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Pyrgilauda ruficollis,rufous-necked snowfinch,XM_041478016.1,XP_041333950.1,,model,,default-seq
121449557,Rev3l,"REV3 like, DNA directed polymerase zeta catalytic subunit",Microtus oregoni,creeping vole,XM_041654071.1,XP_041510005.1,,model,,default-seq
121481262,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Vulpes lagopus,Arctic fox,XM_041738555.1,XP_041594489.1,,model,,default-seq
121659143,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit",Corvus kubaryi,Mariana crow,XM_042016991.1,XP_041872925.1,,model,,default-seq
